conversation_root_id,tweet_id,customer_message,intent,context
2318182,2318182,"早速ワイヤレス充電器買ってみた٩(๑❛ᴗ❛๑)۶
昨日の夜ポチって今日届くとは流石アマゾンさんw https://t.co/foZe86Vvuk",Other/Unclear/non-substantive,"CUSTOMER: 早速ワイヤレス充電器買ってみた٩(๑❛ᴗ❛๑)۶ 昨日の夜ポチって今日届くとは流石アマゾンさんw https://t.co/foZe86Vvuk
AmazonHelp: @672031 早くお届けできて良かったです！ご利用ありがとうございました🎶 EK"
2552236,2552236,just ordered my mom and sisters gift thanks @117795,Other/Unclear/non-substantive,"CUSTOMER: just ordered my mom and sisters gift thanks @117795
AmazonHelp: @651830 I am very glad to hear you have enjoyed our service. I really hope your Mom and sisters like their gifts:) ^GA"
103004,103004,A entrega mais rápida do Brasil !! Valeu @117086 😍😍😍 https://t.co/qBOl1NiB9s,Other/Unclear/non-substantive,"CUSTOMER: A entrega mais rápida do Brasil !! Valeu @117086 😍😍😍 https://t.co/qBOl1NiB9s
AmazonHelp: @138654 Olá Sidney, melhor que isso, é ver a sua felicidade! ❤ ^DA"
2751993,2751993,"@115850 idk since when the policies aren't as flexible as was suppose to be. #AmazonIndia was my no1 shopping site bt it seems like they have disappointed very badly.
It is very sad to say Amazon isn't a place for me anymore.
You have losed a loyal customer #scam #disappointed",Account access and security,"CUSTOMER: @115850 idk since when the policies aren't as flexible as was suppose to be. #AmazonIndia was my no1 shopping site bt it seems like they have disappointed very badly. It is very sad to say Amazon isn't a place for me anymore. You have losed a loyal customer #scam #disappointed
AmazonHelp: @770444 Our apologies for any inconvenience you had to go through. Customers are always our first priority. Please tell us what went wrong and we'll be glad to help you. ^MK
CUSTOMER: @AmazonHelp This is a trick to fool costomers? This is a big #scam  I feel. Since u cannot return the cash. What's wrong with refunding with GC??? I have lost faith in #Flipkart &amp; m sry to say that I have lost faith in #amazonin as well.  Well played!
AmazonHelp: @770444 We'd like to have a closer look at your order and assist you. Write to us here: https://t.co/beaaDm0muc, we'll look into it and get back to you. ^MO
CUSTOMER: @AmazonHelp Iast week I purchased headphone &amp; It isn't functioning as it suppose to Am done with that, I ain't want a replacement. I need a refund. Since I requested for a refund they said it's not possible! Why?  Then I asked nevermind refund me as a gift card. Yet they refused! #scam"
661474,661474,Was on the phone with @115821 customer service for 98 minutes about a shipping error THEY made and got absolutely nowhere. Very frustrated to say the least,Delivery and order fulfillment,"CUSTOMER: Was on the phone with @115821 customer service for 98 minutes about a shipping error THEY made and got absolutely nowhere. Very frustrated to say the least
AmazonHelp: @277608 I'm truly sorry! Please tell us more about the error. We want to make this right. ^SH
CUSTOMER: @AmazonHelp I had a delivery scheduled today that the driver said they couldn’t complete. I called logistics at 11:30 AM today and they said delivery would be reattempted after 4 PM. That never happened and the order was returned to the hub site.
CUSTOMER: @AmazonHelp Amazon has delivered 4 other packages to this address in the last 5 days. Makes absolutely no sense why this one couldn’t be delivered
AmazonHelp: @277608 I'm sorry to hear about the issue with this delivery! I'd like to make sure this is escalated for you. At your convenience, and with as much detail as possible, please provide your information via this secure link: ​https://t.co/vZSG2DyObe ^SE
CUSTOMER: @AmazonHelp I received a notification that my items have been reshipped for deluvery tomorrow at no cost. Thank you @115821 for your help
AmazonHelp: @277608 No worries Lesley, I am glad we could help :) ^BZ"
2336783,2336783,"Dear @117634,next time you say I can read ‘unlimited’ books with a KU subscription, tell me that doesn’t include #kindleinmotion books",Other/Unclear/non-substantive,"CUSTOMER: Dear @117634,next time you say I can read ‘unlimited’ books with a KU subscription, tell me that doesn’t include #kindleinmotion books
AmazonHelp: @676106 I'll surely pass on your comments to our concerned team internally. ^SH"
170995,170995,When you order a new kindle on Amazon prime and it’s delivered in 50 minutes - now that’s great service #amazed @115821,Delivery and order fulfillment,"CUSTOMER: When you order a new kindle on Amazon prime and it’s delivered in 50 minutes - now that’s great service #amazed @115821
AmazonHelp: @155879 We love hearing that, Joe! Thanks for sharing this with us! ^BL
CUSTOMER: @AmazonHelp Awesome https://t.co/cu8mJcO1QE"
2962757,2962757,"Need help adding ""corgi pup"" to my Amazon wishlist. Someone please help",Other/Unclear/non-substantive,"CUSTOMER: Need help adding ""corgi pup"" to my Amazon wishlist. Someone please help
AmazonHelp: @817535 I think we found the next best thing for you! Corgi puppers are best puppers! 🐶❤️https://t.co/V1izFl57yf ^JP"
783345,783345,".@115851 sadly, @115821 making money is meaningless when it can't tell me where my son's Halloween costume is?#lookingforalternatives",Other/Unclear/non-substantive,"CUSTOMER: .@115851 sadly, @115821 making money is meaningless when it can't tell me where my son's Halloween costume is?#lookingforalternatives
AmazonHelp: @189095 I'm so sorry to hear this! What's the latest tracking status show here: https://t.co/Y5jpI9gRhE? ^KP
CUSTOMER: @AmazonHelp Tracking says delivered, helpdesk now says coming Monday, but first told me to wait two hours and call back because tracking was wrong
AmazonHelp: @189095 I apologize for the frustration. Please let us know if it does not arrive Monday. ^BA
CUSTOMER: @AmazonHelp But doesn't help that he won't have his costume for weekend parties. Used to be able to rely on Prime, now know updates are BS"
471574,471574,"Why has my @117634 app been eating up data? 190 MB in a couple days, while I'm reading books that have already been downloaded is not cool. Some of us have very low data limits.","Digital products, devices, and apps","CUSTOMER: Why has my @117634 app been eating up data? 190 MB in a couple days, while I'm reading books that have already been downloaded is not cool. Some of us have very low data limits.
AmazonHelp: @227288 I am sorry to her this Elaine. Have you allowed for app updates to take place without being connected to wifi?^SM
CUSTOMER: @AmazonHelp Auto app updates are disabled. The Kindle app is the high roller on data, somehow https://t.co/8dOwMZIBmG
AmazonHelp: @227288 Hi, have you downloaded and games that might be using the downloaded space? ^CR
CUSTOMER: @AmazonHelp I don't have / play games on my phone. Impossible for them to be using mobile data
AmazonHelp: @227288 Hey Elaine, please get in touch with us here: https://t.co/JzP7hlA23B and we'll look into that for you.^MA"
338594,338594,@115830 hello someone has hacked Mt account and changed.my email address can you help.me please?,Delivery and order fulfillment,"CUSTOMER: @115830 hello someone has hacked Mt account and changed.my email address can you help.me please?
AmazonHelp: @196827 Oh no! We'd like to assist you with this directly, please reach us using this link: https://t.co/y1tUe3yDJC ^JR"
2356714,2356714,"Io che metto il vinile di @22062 del carrello di @120540, rimando il pagamento per andare a ricaricare la carta, torno nel carrello ed i vinili non sono più disponibili 😭 https://t.co/IYWVDCdmrG",Other/Unclear/non-substantive,"CUSTOMER: Io che metto il vinile di @22062 del carrello di @120540, rimando il pagamento per andare a ricaricare la carta, torno nel carrello ed i vinili non sono più disponibili 😭 https://t.co/IYWVDCdmrG
AmazonHelp: @680824 Oh no! Ci dispiace tantissimo! 😢 ^EA
CUSTOMER: @AmazonHelp Spero che ne mettano altri 😢
CUSTOMER: @AmazonHelp Spero che ne mettano altri 😢 @22062 @92244
AmazonHelp: @680824 Speriamo! 🤞 ^EA
CUSTOMER: @680824 @22062 @120540 STESSA COSA  @22062  TI PREGO, VOGLIAMO ALTRI VINILI DI #AnimeDiCarta su @120540  NON SONO RIUSCITA AD ORDINARLO IN TEMPOO UFFAAA  CI SON RIMASTA MALISSIMOO  non c'è la possibilità di metterne altri in vendita?  🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏  @22062 @22062
AmazonHelp: @691517 Mi spiace non siate riuscite ad ordinare il vinile in tempo! 😔 Se desiderate, potete iscrivervi all'offerta: https://t.co/arIIuDFRj4 e, se il vinile dovesse tornare disponibile, verrete avvisate tramite email . 🙂 ^MZ
CUSTOMER: @AmazonHelp mi sono iscritta proprio ieri, grazie comunque ♥️ spero tanto torni disponibile; tantissime ragazze come me son rimaste senza vinile #AnimeDiCarta @22062"
347483,347483,"@115851 my Case ID4000785252   i seller in india, plz check my cause and call +91 9016876311","Product condition, item accuracy, and seller issues","CUSTOMER: @115851 my Case ID4000785252   i seller in india, plz check my cause and call +91 9016876311
AmazonHelp: @198753 to you. Please don’t provide your details as we consider them to be personal information. Our Twitter page is public. 2/2 ^SH
AmazonHelp: @198753 We'd like to know more about the issue. Kindly provide your details here: https://t.co/HVbm8CI31O and we'll get back 1/2 ^SH"
2439644,2439644,@AmazonHelp I have an undelivered order that shows as delivered,Delivery and order fulfillment,"CUSTOMER: @AmazonHelp I have an undelivered order that shows as delivered
AmazonHelp: @699734 I'm sorry for any concern this causes! When this happens, we ask that you try these steps: https://t.co/dpsFUhzZVa  If you're still unable to locate your order after trying those steps, please reach out to us here: https://t.co/hApLpMlfHN ^WT"
445476,445476,"Amazon India issues Fake product and Customer Service team says that they will investigate. And Customers? They don't care for the time, money and experience Customers spends to get a Fake product. WOW! #AmazonPrime #Amazon #JeffBezos #AmazonIndia #CustomerService #FAKER https://t.co/MhXhSYMni0",Customer service escalation and feedback,"CUSTOMER: Amazon India issues Fake product and Customer Service team says that they will investigate. And Customers? They don't care for the time, money and experience Customers spends to get a Fake product. WOW! #AmazonPrime #Amazon #JeffBezos #AmazonIndia #CustomerService #FAKER https://t.co/MhXhSYMni0
AmazonHelp: @220499 We always work on providing best in quality products to our customers. If there is any miss, please get in touch with us via https://t.co/TxK11z5H93 and we'll look into it for you. ^AM
CUSTOMER: @AmazonHelp This was never about your intention to provide Quality product but more about Faking a product and cheating the customer. Check the attached image before you provide your statutory comment. Error is different than being unethical.
AmazonHelp: @220499 I understand that you're upset. We'd like to look into this and work on it. Please share your details here: https://t.co/GIJyeYqKE0 and we'll contact you soon. Further, I'll pass on your feedback to the concerned team internally for a review. ^NK
CUSTOMER: @AmazonHelp I have already written to the global team marking your internal team and therefore I don't need to rewrite. From my past experiences I am sure you won't be of any help!
AmazonHelp: @220499 Sorry for the experience. We'll have the issue checked, once we receive your details through the link provided above.  ^KA"
514655,514655,@AmazonHelp The last 3 items I bought arrived damaged. You downgraded your shipping containers and are handing things off to USPS. #disappointed,Delivery and order fulfillment,"CUSTOMER: @AmazonHelp The last 3 items I bought arrived damaged. You downgraded your shipping containers and are handing things off to USPS. #disappointed
AmazonHelp: @238504 I'm sorry about the damage! Have you explored options for refund or replacement here: https://t.co/Y5jpI9gRhE? ^SH"
120266,120266,"Black Friday chegando, e eu quero saber se a @117086 vai me ajudar a comprar meu Kindle Paperwhite. ♥","Digital products, devices, and apps","CUSTOMER: Black Friday chegando, e eu quero saber se a @117086 vai me ajudar a comprar meu Kindle Paperwhite. ♥
AmazonHelp: @142700 Olá, Hugo! Você pode verificar as informações sobre o Kindle Paperwhite na promoção acessando o seguinte link: https://t.co/2QUSTWnrIZ. ^NB"
