conversation_root_id,customer_message,amazonhelp_response
1205455,"もう予約場所どこでもいいや
アマゾンのお急ぎ便なら当日届かないっけ？",@403129 該当の商品は『ポケットモンスター ウルトラサン』ならびに『ポケットモンスター ウルトラムーン』でしょうか？誠に恐れ入りますが、お急ぎ便での発売日／発売日前日のお届けには対応していない商品となります。 YM
2587192,"@115830 still weeks after fraud no contact from you, neither can I contact because my account is locked #badcustomerservice","@423678 sorry to hear that, have the account specialists been in touch with you via email at all?  ^AS"
2260587,"@115821 I ordered something with prime shipping and it was supposed to come today, now it may not come until Tuesday?! Unacceptable. https://t.co/w9u5t2ASjG","@658231 Oh, no! I'm so sorry to see this delay, Jenny- we'd like to help in any way possible. Who's the carrier for this order? You can find that info here: https://t.co/hApLpMlfHN ^BL"
179526,Hi! Ordered One+3T on 21-feb-17 @115850 with CashBack Rs3000. Still waiting for cashBack @AmazonHelp @115821 ..order#406-6541696-8829138 https://t.co/5yT92zxIgx,@158284 Sorry for the trouble. Please reach out to us from the link here: https://t.co/beaaDm0muc and we will assist you. ^HR
1228661,Esses foram os livros que comprei e estou procrastinando a leitura. #Procrastinação @117086 @AmazonHelp https://t.co/FedV6xWedp,"@388546 Opa, que livros interessantes, Carlos. Qual deles você vai ler primeiro? ^CR"
2847246,"@115821 @1016 
So cleared my entire browser history &amp; NOW it won’t load the ‘login’ page! https://t.co/R2GUa8k5of","@319988 What type of device are you using? Have you tried purchasing from a different device? 

- Nathan"
316357,@115850 why cant u provide me with correct detailas of who is supposed to deliver my order? This is so bad on your part #patheticservices,@191277 We've responded to your query here: https://t.co/IE8rsvQgat. Kindly check. ^PS
634,@115821 @AmazonHelp why is my order at my local courier for the last 6 days and still hasn’t been delivered to me?? Over 1 week late 😡,@115831 I'm sorry for the wait. Please reach out to us so we can take a closer look at this delivery: https://t.co/JzP7hlA23B ^SH
1464279,„Ihre AMAZON EU SARL Bestellung kommt in 10 Minuten. Ihr DHL-Kurier“. Unheimlich 🎃,@459870 Noch 2 Minuten ;) ^NW
2018666,"@115850 i trust you but not your local Amazon Transportation guy in PCMC, Pune #mybuyingexperience #nightmare",@119629 Looks like you are facing an issue with the delivery of your order. Kindly let us know what went wrong so that we can check and work on it for you. ^RI
1201203,Y cuando en @116928 todo era genial se inventaron Amazon Logistics para fasridiarlo todo. Que desastre de servicio. Fatal.,"@402243 Hola, lamento cualquier inconveniente, ¿ Podrías informarme si tienes algún pedido pendiente de entrega? ^AZ"
75936,"@120533 @120534 
Vous n'en n'avez pas marre de systématiquement prendre les gens pour des cons ? Surtout quand il y a bien quelqu'un. Faudrait revoir la fonction même de votre métier. https://t.co/i7Ug2bro6E","@133000 Bonjour, je suis sincèrement désolé pour cela. Je vous invite à contacter notre SAV afin de localiser le colis. Veuillez le faire via le lien suivant :  https://t.co/hgIrz98cdI"
814868,Waited it all day for this amazon parcel 😤@115830 didn't come!!! And 13 hour shift tomorrow so won't be in then🙁,@314058 I'm terribly sorry for the wait! What order status and delivery date(s) are you currently seeing: https://t.co/aaDyEz1VgE? ^JZ
437294,"@115821, some of the gifts people have purchased off my registry aren't showing up on my list, so I'm not getting diaper credit for them.",@218855 I'm sorry about the frustration! We'd like to look at the list so please reach out to us here: https://t.co/hApLpMlfHN ^DD
2432802,"@AmazonHelp hi!Ordered my first prime delivery, it’s saying my parcel was handed to resident but I wasn’t here. I have no idea who it’s been handed to. Any ideas?!","@698191 Oh no! We'd love to help with your parcel, George! Please reach out to us via phone or chat here: https://t.co/JzP7hlA23B ^AJ"
1193455,"So, when an @115821 driver leaves your package literally on the street, propped up against the mailbox post, they call it the ""mailroom."" 🙄 https://t.co/myx7uSUoyu","@400438 I'm sorry about this! I'd like a specialist to look into this, please leave your details here: https://t.co/7Oead8Xvdy
^HM"
836944,"@115850 I've ordered 2 phones last week, have received one and the other one was supposed to be delivered yesterday &amp; now I just got this. https://t.co/hSBVYNF1Ru",@319197 That's strange. Please reach out to us at: https://t.co/vlvfJr4nN9 and we'll check it for you. ^AU
1432387,@115830 @115821 email rec'd subject Statement news:unlocked billing info. Is this genuine as looks suspicious!! #fraud? #phishing?,"@452603 Hi, Jamie. You can visit this page: https://t.co/0vqkVDqaRI to learn how to determine if an e-mail is from Amazon. ^LB"
158872,@119625 Why do the videos stutter at the beginning whenever I play a video from the TV app? Never had such problems with Netflix.,"@152519 That's unusual. However, I will pass this on as a feedback to our team internally. ^MK"
171019,"@120533 je viens de tchater ac Wafa du service réclamation pr un pb de commande, bug pr l'évaluer, alors je lui envoie la note via twitter..  10/10 !!  Super  réactif, pro rien à redire ! Merci amazon ! ✌","@155887 Bonsoir, je suis ravie que notre service client vous ait donné satisfaction, nous ne manquerons pas de transmettre votre note :) 
^KE"
781235,"@AmazonHelp my early access WWE 2k18 pre order is due tomorrow but still says 'not yet dispatched', will it be here tomorrow?",@199223 There is still time for it to arrive tomorrow if it dispatches today. ^PK
1658312,@117634 Do you guys have any guides on how to gently explain to a friend you haven’t seen since HS that they’ve joined a MLM scheme?,@505958 That's quite the challenge since you haven't seen them in a long time! Here's a search for you: https://t.co/PwI9LuH3J4 ^AM
2305733,Another @115821 #prime order not delivered on time. Worse and worse customer service from them #fail #ripoff #poorcustomerservice,"@135325 I'm sorry to hear you didn't receive the order as expected. Just to confirm, who was the assigned carrier, and did we miss the delivery date in your confirmation e-mail here: https://t.co/tYU9LIejSS? ^BH"
2283992,"@AmazonHelp please send me a DM, somebody has hacked our Amazon account overnight and purchased gift cards","@663738 Oh no! We're not able to access your account via Twitter, but we'd like to help in any way we can. Please click here: https://t.co/zYVX1Qi29G so we can take a look with you in real time. ^NM https://t.co/1XyLaGkcaN"
1325770,"@AmazonHelp order #171-1141924-2149919 delivery boy told exchange is nt posible bcoz of some patch in scrn fon is working, ordere cancled y?","@429353 Also, please don't provide your order/account details as we consider them to be personal information. ^HK @429353 That's unusual. Please report this here: https://t.co/vlvfJr4nN9 and we'll look into this right away. ^HK"
2303928,@115851 @115821 @AmazonHelp The lack of help I have encountered to find my package is unacceptable.  From customer sevice to logistic has been 4 days of BS,"@668499 This isn't the kind of experience we want you to have! Without providing account details, can you tell us more about the issues you're experiencing? ^WT"
2766436,"@117634 hi, I just updated my kindle - do you have a recycling scheme for old ones?",@773654 Hey Claire! Here is a link with all the information you need to know about recycling electronic equipment: https://t.co/8TU6erMMgr. Hope this helps! 😊^JC
379716,"@18289 Seit gestern funktionieren keine Apps (Amazon Video, Mediathek und Netflix) mehr auf dem Samsung TV über RFT Kabel Internet.",@206075 Melde dich bitte telefonisch bei uns im Support: https://t.co/hE1QF1JH7V Thema 'Digitale Dienste' und Anliegen spezifizieren
1394390,"@AmazonHelp Need UK contact details for complaint. Lied to about delivery, patronised by unhelpful online staff last night. Sent complaint",@444274 I'm sorry about the difficulties! You can contact us here: https://t.co/JzP7hlA23B ^TR @444274 You can contact us via email by clicking the link and following the prompts:  https://t.co/JzP7hlA23B ^EM
96830,"Can only imagine what's going on inside @115821 warehouses... a majority of the items I've ordered since #BlackFriday2017 arrived with crushed corners (admittedly many were for me 🙄, nbd). Anyone else?",@137135 I'm sorry to hear this. Were the contents of your orders damaged? ^GR
2199101,"@120540 Ho appena ordinato un articolo da voi che non è conforme alla descrizione, e per renderlo mi costa €4 in più. Non va bene così.",@643207 Mi spiace che l'articolo non sia conforme! Si tratta di un ordine spedito da Amazon o da un venditore terzo? ^CS
883080,"@115850 @AmazonHelp were those eligible to win the iPhone 8 in the Amazon pay mobile recharge contest, already contacted?",@328925 You can find the winners list of all contests here: https://t.co/ICRkX2fNTQ. ^NR
483153,"@115850 Even being a prime member you've failed to deliver the package under 24hrs, it was very urgent. Why would anyone waste money on prime....","@229914 We expect the orders to be delivered as per the estimates provided on the order. If we've missed on it, please reach out to us here: https://t.co/vlvfJr4nN9 and we'll check this. ^YP"
